anio,mineral,etapa,flujo,valor_usd
2009,grafito,E1 Grafito natural,X,2441001.0
2009,grafito,E2 Grafito artificial/prep.,M,13503442.0
2009,grafito,E2 Grafito artificial/prep.,X,3789945.0
2009,grafito,E3 Electrodos/articulos de carbono,M,90697264.0
2009,grafito,E3 Electrodos/articulos de carbono,X,55119611.0
2009,manganeso,E1 Mena/concentrado,M,24539355.0
2009,manganeso,E1 Mena/concentrado,X,8789243.0
2009,manganeso,E2 Ferroaleaciones,M,32587999.0
2009,manganeso,E2 Ferroaleaciones,X,38866109.0
2009,manganeso,E3 Quimicos/metal,M,3355021.0
2009,manganeso,E3 Quimicos/metal,X,2220328.0
2009,oro,E1 Mena/concentrado,M,56055900.0
2009,oro,E1 Mena/concentrado,X,50219852.0
2009,oro,E2 Bruto/semilabrado,M,152421151.0
2009,oro,E2 Bruto/semilabrado,X,4003673710.0
2009,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,435881867.0
2009,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,519393726.0
2009,plata,E1 Mena/concentrado,M,35916135.0
2009,plata,E1 Mena/concentrado,X,30246554.0
2009,plata,E2 Bruto/semilabrado,M,48501301.0
2009,plata,E2 Bruto/semilabrado,X,1409667143.0
2009,plomo,E1 Mena/concentrado,M,83255644.0
2009,plomo,E1 Mena/concentrado,X,160425797.0
2009,plomo,E2 Metal en bruto/refinado,M,60169798.0
2009,plomo,E2 Metal en bruto/refinado,X,267855695.0
2009,plomo,E3 Semimanufacturas,M,4002624.0
2009,plomo,E3 Semimanufacturas,X,16347.0
2009,plomo,E4 Manufacturas,M,8597454.0
2009,plomo,E4 Manufacturas,X,12522638.0
2009,silice,E1 Arena silica/cuarzo,M,43655811.0
2009,silice,E1 Arena silica/cuarzo,X,1000043.0
2009,silice,E2 Silicio/ferrosilicio/SiO2,M,104430972.0
2009,silice,E2 Silicio/ferrosilicio/SiO2,X,3999360.0
2009,zinc,E1 Mena/concentrado,M,1362505.0
2009,zinc,E1 Mena/concentrado,X,136594996.0
2009,zinc,E2 Metal en bruto/refinado,M,10751182.0
2009,zinc,E2 Metal en bruto/refinado,X,375278535.0
2009,zinc,E3 Semimanufacturas,M,16235427.0
2009,zinc,E3 Semimanufacturas,X,2420267.0
2009,zinc,E4 Manufacturas,M,24509393.0
2009,zinc,E4 Manufacturas,X,19054215.0
2010,barita,E1 Crudo/molido,M,11740693.0
2010,barita,E1 Crudo/molido,X,1827686.0
2010,barita,E2 Quimicos de bario,M,2690782.0
2010,barita,E2 Quimicos de bario,X,58602.0
2010,cobre,E1 Mena/concentrado,M,65824669.0
2010,cobre,E1 Mena/concentrado,X,684848560.0
2010,cobre,E2 Metal en bruto/refinado,M,774262960.0
2010,cobre,E2 Metal en bruto/refinado,X,633539739.0
2010,cobre,E3 Semimanufacturas,M,1623756551.0
2010,cobre,E3 Semimanufacturas,X,586278000.0
2010,cobre,E4 Manufacturas,M,322305060.0
2010,cobre,E4 Manufacturas,X,146643411.0
2010,fluorita,E1 Espato fluor (crudo),M,264070.0
2010,fluorita,E1 Espato fluor (crudo),X,117263814.0
2010,fluorita,E2 Fluoroquimica,M,29531913.0
2010,fluorita,E2 Fluoroquimica,X,184318976.0
2010,grafito,E1 Grafito natural,M,5942397.0
2010,grafito,E1 Grafito natural,X,2947104.0
2010,grafito,E2 Grafito artificial/prep.,M,17927966.0
2010,grafito,E2 Grafito artificial/prep.,X,13450836.0
2010,grafito,E3 Electrodos/articulos de carbono,M,142776116.0
2010,grafito,E3 Electrodos/articulos de carbono,X,131480215.0
2010,manganeso,E1 Mena/concentrado,M,52375782.0
2010,manganeso,E1 Mena/concentrado,X,12943004.0
2010,manganeso,E2 Ferroaleaciones,M,38871938.0
2010,manganeso,E2 Ferroaleaciones,X,114921785.0
2010,manganeso,E3 Quimicos/metal,M,7280708.0
2010,manganeso,E3 Quimicos/metal,X,2305754.0
2010,oro,E1 Mena/concentrado,M,51483903.0
2010,oro,E1 Mena/concentrado,X,18554929.0
2010,oro,E2 Bruto/semilabrado,M,173696224.0
2010,oro,E2 Bruto/semilabrado,X,5753285176.0
2010,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,537885550.0
2010,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,626850851.0
2010,plata,E1 Mena/concentrado,M,82440569.0
2010,plata,E1 Mena/concentrado,X,57836501.0
2010,plata,E2 Bruto/semilabrado,M,58797880.0
2010,plata,E2 Bruto/semilabrado,X,2542827791.0
2010,plomo,E1 Mena/concentrado,M,59226401.0
2010,plomo,E1 Mena/concentrado,X,252462298.0
2010,plomo,E2 Metal en bruto/refinado,M,55410578.0
2010,plomo,E2 Metal en bruto/refinado,X,227650816.0
2010,plomo,E3 Semimanufacturas,M,5100952.0
2010,plomo,E3 Semimanufacturas,X,541526.0
2010,plomo,E4 Manufacturas,M,12499775.0
2010,plomo,E4 Manufacturas,X,19208890.0
2010,silice,E1 Arena silica/cuarzo,M,75468158.0
2010,silice,E1 Arena silica/cuarzo,X,1454082.0
2010,silice,E2 Silicio/ferrosilicio/SiO2,M,147806890.0
2010,silice,E2 Silicio/ferrosilicio/SiO2,X,3059973.0
2010,zinc,E1 Mena/concentrado,M,7494504.0
2010,zinc,E1 Mena/concentrado,X,328503291.0
2010,zinc,E2 Metal en bruto/refinado,M,18930426.0
2010,zinc,E2 Metal en bruto/refinado,X,456832840.0
2010,zinc,E3 Semimanufacturas,M,26984644.0
2010,zinc,E3 Semimanufacturas,X,5241474.0
2010,zinc,E4 Manufacturas,M,38163717.0
2010,zinc,E4 Manufacturas,X,15828589.0
2011,barita,E1 Crudo/molido,M,18861108.0
2011,barita,E1 Crudo/molido,X,4366662.0
2011,barita,E2 Quimicos de bario,M,3145613.0
2011,barita,E2 Quimicos de bario,X,13390.0
2011,cobre,E1 Mena/concentrado,M,175159411.0
2011,cobre,E1 Mena/concentrado,X,1170994128.0
2011,cobre,E2 Metal en bruto/refinado,M,817970494.0
2011,cobre,E2 Metal en bruto/refinado,X,1395991069.0
2011,cobre,E3 Semimanufacturas,M,1922363460.0
2011,cobre,E3 Semimanufacturas,X,689737347.0
2011,cobre,E4 Manufacturas,M,330249620.0
2011,cobre,E4 Manufacturas,X,147208350.0
2011,fluorita,E1 Espato fluor (crudo),M,375736.0
2011,fluorita,E1 Espato fluor (crudo),X,152988640.0
2011,fluorita,E2 Fluoroquimica,M,28285189.0
2011,fluorita,E2 Fluoroquimica,X,176693443.0
2011,grafito,E1 Grafito natural,M,4451104.0
2011,grafito,E1 Grafito natural,X,5648984.0
2011,grafito,E2 Grafito artificial/prep.,M,26946947.0
2011,grafito,E2 Grafito artificial/prep.,X,15799905.0
2011,grafito,E3 Electrodos/articulos de carbono,M,125911258.0
2011,grafito,E3 Electrodos/articulos de carbono,X,119905008.0
2011,manganeso,E1 Mena/concentrado,M,32211311.0
2011,manganeso,E1 Mena/concentrado,X,3948600.0
2011,manganeso,E2 Ferroaleaciones,M,68230989.0
2011,manganeso,E2 Ferroaleaciones,X,100540800.0
2011,manganeso,E3 Quimicos/metal,M,6619265.0
2011,manganeso,E3 Quimicos/metal,X,1553177.0
2011,oro,E1 Mena/concentrado,M,25527362.0
2011,oro,E1 Mena/concentrado,X,151638195.0
2011,oro,E2 Bruto/semilabrado,M,212839764.0
2011,oro,E2 Bruto/semilabrado,X,7721008673.0
2011,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,557956528.0
2011,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,614406830.0
2011,plata,E1 Mena/concentrado,M,118244332.0
2011,plata,E1 Mena/concentrado,X,109669779.0
2011,plata,E2 Bruto/semilabrado,M,120273346.0
2011,plata,E2 Bruto/semilabrado,X,4514898646.0
2011,plomo,E1 Mena/concentrado,M,124363837.0
2011,plomo,E1 Mena/concentrado,X,927940559.0
2011,plomo,E2 Metal en bruto/refinado,M,27419685.0
2011,plomo,E2 Metal en bruto/refinado,X,306845787.0
2011,plomo,E3 Semimanufacturas,M,5013081.0
2011,plomo,E3 Semimanufacturas,X,1019152.0
2011,plomo,E4 Manufacturas,M,15909534.0
2011,plomo,E4 Manufacturas,X,17614810.0
2011,silice,E1 Arena silica/cuarzo,M,94456467.0
2011,silice,E1 Arena silica/cuarzo,X,1665762.0
2011,silice,E2 Silicio/ferrosilicio/SiO2,M,180350573.0
2011,silice,E2 Silicio/ferrosilicio/SiO2,X,4849218.0
2011,zinc,E1 Mena/concentrado,M,23723165.0
2011,zinc,E1 Mena/concentrado,X,441759771.0
2011,zinc,E2 Metal en bruto/refinado,M,36097854.0
2011,zinc,E2 Metal en bruto/refinado,X,464607937.0
2011,zinc,E3 Semimanufacturas,M,36014153.0
2011,zinc,E3 Semimanufacturas,X,8537576.0
2011,zinc,E4 Manufacturas,M,45940325.0
2011,zinc,E4 Manufacturas,X,18168388.0
2012,barita,E1 Crudo/molido,M,23800033.0
2012,barita,E1 Crudo/molido,X,12563124.0
2012,barita,E2 Quimicos de bario,M,3132242.0
2012,barita,E2 Quimicos de bario,X,208.0
2012,cobre,E1 Mena/concentrado,M,271081215.0
2012,cobre,E1 Mena/concentrado,X,1362964233.0
2012,cobre,E2 Metal en bruto/refinado,M,643725879.0
2012,cobre,E2 Metal en bruto/refinado,X,1173766546.0
2012,cobre,E3 Semimanufacturas,M,1796126178.0
2012,cobre,E3 Semimanufacturas,X,657836493.0
2012,cobre,E4 Manufacturas,M,331688723.0
2012,cobre,E4 Manufacturas,X,50515727.0
2012,fluorita,E1 Espato fluor (crudo),M,150722.0
2012,fluorita,E1 Espato fluor (crudo),X,207835946.0
2012,fluorita,E2 Fluoroquimica,M,35642020.0
2012,fluorita,E2 Fluoroquimica,X,244261432.0
2012,grafito,E1 Grafito natural,M,5182543.0
2012,grafito,E1 Grafito natural,X,7342268.0
2012,grafito,E2 Grafito artificial/prep.,M,28527042.0
2012,grafito,E2 Grafito artificial/prep.,X,22915790.0
2012,grafito,E3 Electrodos/articulos de carbono,M,120308617.0
2012,grafito,E3 Electrodos/articulos de carbono,X,119836696.0
2012,manganeso,E1 Mena/concentrado,M,34912180.0
2012,manganeso,E1 Mena/concentrado,X,3592455.0
2012,manganeso,E2 Ferroaleaciones,M,34761081.0
2012,manganeso,E2 Ferroaleaciones,X,84064418.0
2012,manganeso,E3 Quimicos/metal,M,8745110.0
2012,manganeso,E3 Quimicos/metal,X,1849397.0
2012,oro,E1 Mena/concentrado,M,26718.0
2012,oro,E1 Mena/concentrado,X,170876680.0
2012,oro,E2 Bruto/semilabrado,M,170333625.0
2012,oro,E2 Bruto/semilabrado,X,7974076269.0
2012,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,551473361.0
2012,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,528572883.0
2012,plata,E1 Mena/concentrado,M,74758538.0
2012,plata,E1 Mena/concentrado,X,36011593.0
2012,plata,E2 Bruto/semilabrado,M,96015571.0
2012,plata,E2 Bruto/semilabrado,X,4269669360.0
2012,plomo,E1 Mena/concentrado,M,35653192.0
2012,plomo,E1 Mena/concentrado,X,1556786147.0
2012,plomo,E2 Metal en bruto/refinado,M,34908996.0
2012,plomo,E2 Metal en bruto/refinado,X,217052892.0
2012,plomo,E3 Semimanufacturas,M,3930133.0
2012,plomo,E3 Semimanufacturas,X,1002613.0
2012,plomo,E4 Manufacturas,M,16431335.0
2012,plomo,E4 Manufacturas,X,7840881.0
2012,silice,E1 Arena silica/cuarzo,M,93524659.0
2012,silice,E1 Arena silica/cuarzo,X,1047996.0
2012,silice,E2 Silicio/ferrosilicio/SiO2,M,206368451.0
2012,silice,E2 Silicio/ferrosilicio/SiO2,X,4650019.0
2012,zinc,E1 Mena/concentrado,M,14761826.0
2012,zinc,E1 Mena/concentrado,X,499961383.0
2012,zinc,E2 Metal en bruto/refinado,M,39132421.0
2012,zinc,E2 Metal en bruto/refinado,X,387819946.0
2012,zinc,E3 Semimanufacturas,M,29575433.0
2012,zinc,E3 Semimanufacturas,X,8473968.0
2012,zinc,E4 Manufacturas,M,51229874.0
2012,zinc,E4 Manufacturas,X,19460506.0
2013,barita,E1 Crudo/molido,M,14289184.0
2013,barita,E1 Crudo/molido,X,28863901.0
2013,barita,E2 Quimicos de bario,M,3436040.0
2013,barita,E2 Quimicos de bario,X,5247.0
2013,cobre,E1 Mena/concentrado,M,195992835.0
2013,cobre,E1 Mena/concentrado,X,1486416565.0
2013,cobre,E2 Metal en bruto/refinado,M,570170762.0
2013,cobre,E2 Metal en bruto/refinado,X,686240869.0
2013,cobre,E3 Semimanufacturas,M,1841421483.0
2013,cobre,E3 Semimanufacturas,X,651056794.0
2013,cobre,E4 Manufacturas,M,348973664.0
2013,cobre,E4 Manufacturas,X,46582968.0
2013,fluorita,E1 Espato fluor (crudo),M,162622.0
2013,fluorita,E1 Espato fluor (crudo),X,164211292.0
2013,fluorita,E2 Fluoroquimica,M,36514196.0
2013,fluorita,E2 Fluoroquimica,X,212052468.0
2013,grafito,E1 Grafito natural,M,5372411.0
2013,grafito,E1 Grafito natural,X,7102214.0
2013,grafito,E2 Grafito artificial/prep.,M,27474014.0
2013,grafito,E2 Grafito artificial/prep.,X,26682474.0
2013,grafito,E3 Electrodos/articulos de carbono,M,95913754.0
2013,grafito,E3 Electrodos/articulos de carbono,X,111952011.0
2013,manganeso,E1 Mena/concentrado,M,10853699.0
2013,manganeso,E1 Mena/concentrado,X,11065299.0
2013,manganeso,E2 Ferroaleaciones,M,25236681.0
2013,manganeso,E2 Ferroaleaciones,X,51491781.0
2013,manganeso,E3 Quimicos/metal,M,10295345.0
2013,manganeso,E3 Quimicos/metal,X,2617203.0
2013,oro,E1 Mena/concentrado,M,8140.0
2013,oro,E1 Mena/concentrado,X,228701307.0
2013,oro,E2 Bruto/semilabrado,M,140882683.0
2013,oro,E2 Bruto/semilabrado,X,5816271418.0
2013,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,555608589.0
2013,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,510580647.0
2013,plata,E1 Mena/concentrado,M,18798012.0
2013,plata,E1 Mena/concentrado,X,2274437.0
2013,plata,E2 Bruto/semilabrado,M,150369731.0
2013,plata,E2 Bruto/semilabrado,X,3121139286.0
2013,plomo,E1 Mena/concentrado,M,45778831.0
2013,plomo,E1 Mena/concentrado,X,1119233415.0
2013,plomo,E2 Metal en bruto/refinado,M,42123814.0
2013,plomo,E2 Metal en bruto/refinado,X,232936591.0
2013,plomo,E3 Semimanufacturas,M,4387823.0
2013,plomo,E3 Semimanufacturas,X,50814.0
2013,plomo,E4 Manufacturas,M,17063731.0
2013,plomo,E4 Manufacturas,X,11744015.0
2013,silice,E1 Arena silica/cuarzo,M,93755773.0
2013,silice,E1 Arena silica/cuarzo,X,2163162.0
2013,silice,E2 Silicio/ferrosilicio/SiO2,M,189922819.0
2013,silice,E2 Silicio/ferrosilicio/SiO2,X,5835147.0
2013,zinc,E1 Mena/concentrado,M,11159583.0
2013,zinc,E1 Mena/concentrado,X,409476638.0
2013,zinc,E2 Metal en bruto/refinado,M,37028728.0
2013,zinc,E2 Metal en bruto/refinado,X,376631319.0
2013,zinc,E3 Semimanufacturas,M,58888752.0
2013,zinc,E3 Semimanufacturas,X,6378431.0
2013,zinc,E4 Manufacturas,M,55223531.0
2013,zinc,E4 Manufacturas,X,19171217.0
2014,barita,E1 Crudo/molido,M,15052174.0
2014,barita,E2 Quimicos de bario,M,2743143.0
2014,cobre,E1 Mena/concentrado,M,72372802.0
2014,cobre,E1 Mena/concentrado,X,1170641398.0
2014,cobre,E2 Metal en bruto/refinado,M,580509855.0
2014,cobre,E2 Metal en bruto/refinado,X,801954537.0
2014,cobre,E3 Semimanufacturas,M,1899632807.0
2014,cobre,E3 Semimanufacturas,X,578809007.0
2014,cobre,E4 Manufacturas,M,348660405.0
2014,cobre,E4 Manufacturas,X,74317651.0
2014,fluorita,E1 Espato fluor (crudo),M,86828.0
2014,fluorita,E1 Espato fluor (crudo),X,69212880.0
2014,fluorita,E2 Fluoroquimica,M,29985153.0
2014,fluorita,E2 Fluoroquimica,X,186979883.0
2014,grafito,E1 Grafito natural,M,3980528.0
2014,grafito,E1 Grafito natural,X,7256629.0
2014,grafito,E2 Grafito artificial/prep.,M,32093022.0
2014,grafito,E2 Grafito artificial/prep.,X,48800122.0
2014,grafito,E3 Electrodos/articulos de carbono,M,93625513.0
2014,grafito,E3 Electrodos/articulos de carbono,X,109462664.0
2014,manganeso,E1 Mena/concentrado,M,49782.0
2014,manganeso,E1 Mena/concentrado,X,81079.0
2014,manganeso,E2 Ferroaleaciones,M,12809455.0
2014,manganeso,E3 Quimicos/metal,M,16970485.0
2014,manganeso,E3 Quimicos/metal,X,1179788.0
2014,oro,E1 Mena/concentrado,M,10107.0
2014,oro,E1 Mena/concentrado,X,123028351.0
2014,oro,E2 Bruto/semilabrado,M,83831607.0
2014,oro,E2 Bruto/semilabrado,X,3439635835.0
2014,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,688401424.0
2014,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,583564487.0
2014,plata,E1 Mena/concentrado,M,1748125.0
2014,plata,E1 Mena/concentrado,X,935178.0
2014,plata,E2 Bruto/semilabrado,M,132186041.0
2014,plata,E2 Bruto/semilabrado,X,2221300717.0
2014,plomo,E1 Mena/concentrado,M,11561780.0
2014,plomo,E1 Mena/concentrado,X,1162916141.0
2014,plomo,E2 Metal en bruto/refinado,M,39387386.0
2014,plomo,E2 Metal en bruto/refinado,X,146807743.0
2014,plomo,E4 Manufacturas,M,5956647.0
2014,plomo,E4 Manufacturas,X,2384658.0
2014,silice,E1 Arena silica/cuarzo,M,103118227.0
2014,silice,E1 Arena silica/cuarzo,X,1977476.0
2014,silice,E2 Silicio/ferrosilicio/SiO2,M,192968718.0
2014,silice,E2 Silicio/ferrosilicio/SiO2,X,4335048.0
2014,zinc,E1 Mena/concentrado,M,365.0
2014,zinc,E1 Mena/concentrado,X,309233960.0
2014,zinc,E2 Metal en bruto/refinado,M,36467236.0
2014,zinc,E2 Metal en bruto/refinado,X,248728844.0
2014,zinc,E3 Semimanufacturas,M,79875690.0
2014,zinc,E3 Semimanufacturas,X,4250412.0
2014,zinc,E4 Manufacturas,M,61847538.0
2014,zinc,E4 Manufacturas,X,17071879.0
2015,barita,E1 Crudo/molido,M,11869579.0
2015,barita,E1 Crudo/molido,X,1595323.0
2015,barita,E2 Quimicos de bario,M,4064525.0
2015,barita,E2 Quimicos de bario,X,0.0
2015,cobre,E1 Mena/concentrado,M,79571708.0
2015,cobre,E1 Mena/concentrado,X,933983883.0
2015,cobre,E2 Metal en bruto/refinado,M,521537971.0
2015,cobre,E2 Metal en bruto/refinado,X,727229420.0
2015,cobre,E3 Semimanufacturas,M,1804060147.0
2015,cobre,E3 Semimanufacturas,X,505836887.0
2015,cobre,E4 Manufacturas,M,339599551.0
2015,cobre,E4 Manufacturas,X,53044708.0
2015,fluorita,E1 Espato fluor (crudo),M,91308.0
2015,fluorita,E1 Espato fluor (crudo),X,59599502.0
2015,fluorita,E2 Fluoroquimica,M,29375593.0
2015,fluorita,E2 Fluoroquimica,X,182427511.0
2015,grafito,E1 Grafito natural,M,3819388.0
2015,grafito,E1 Grafito natural,X,102168.0
2015,grafito,E2 Grafito artificial/prep.,M,25997286.0
2015,grafito,E2 Grafito artificial/prep.,X,27117314.0
2015,grafito,E3 Electrodos/articulos de carbono,M,86603082.0
2015,grafito,E3 Electrodos/articulos de carbono,X,79721767.0
2015,manganeso,E1 Mena/concentrado,M,13687005.0
2015,manganeso,E1 Mena/concentrado,X,0.0
2015,manganeso,E2 Ferroaleaciones,M,6280428.0
2015,manganeso,E2 Ferroaleaciones,X,9092986.0
2015,manganeso,E3 Quimicos/metal,M,11003004.0
2015,manganeso,E3 Quimicos/metal,X,1794022.0
2015,oro,E1 Mena/concentrado,M,5396.0
2015,oro,E1 Mena/concentrado,X,271995011.0
2015,oro,E2 Bruto/semilabrado,M,176632602.0
2015,oro,E2 Bruto/semilabrado,X,2872369467.0
2015,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,696050390.0
2015,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,602373143.0
2015,plata,E1 Mena/concentrado,M,2719.0
2015,plata,E1 Mena/concentrado,X,4428927.0
2015,plata,E2 Bruto/semilabrado,M,78763755.0
2015,plata,E2 Bruto/semilabrado,X,1854205755.0
2015,plomo,E1 Mena/concentrado,M,19654172.0
2015,plomo,E1 Mena/concentrado,X,893177730.0
2015,plomo,E2 Metal en bruto/refinado,M,34652673.0
2015,plomo,E2 Metal en bruto/refinado,X,166257785.0
2015,plomo,E3 Semimanufacturas,M,0.0
2015,plomo,E3 Semimanufacturas,X,132295.0
2015,plomo,E4 Manufacturas,M,7122679.0
2015,plomo,E4 Manufacturas,X,1949557.0
2015,silice,E1 Arena silica/cuarzo,M,66621984.0
2015,silice,E1 Arena silica/cuarzo,X,2315668.0
2015,silice,E2 Silicio/ferrosilicio/SiO2,M,212679881.0
2015,silice,E2 Silicio/ferrosilicio/SiO2,X,5472738.0
2015,zinc,E1 Mena/concentrado,M,3175749.0
2015,zinc,E1 Mena/concentrado,X,365685096.0
2015,zinc,E2 Metal en bruto/refinado,M,40010130.0
2015,zinc,E2 Metal en bruto/refinado,X,263224660.0
2015,zinc,E3 Semimanufacturas,M,41284254.0
2015,zinc,E3 Semimanufacturas,X,2498986.0
2015,zinc,E4 Manufacturas,M,63625654.0
2015,zinc,E4 Manufacturas,X,15449208.0
2016,barita,E1 Crudo/molido,M,1870242.0
2016,barita,E1 Crudo/molido,X,0.0
2016,barita,E2 Quimicos de bario,M,2512718.0
2016,barita,E2 Quimicos de bario,X,0.0
2016,cobre,E1 Mena/concentrado,M,131899433.0
2016,cobre,E1 Mena/concentrado,X,1323559500.0
2016,cobre,E2 Metal en bruto/refinado,M,544439957.0
2016,cobre,E2 Metal en bruto/refinado,X,849212300.0
2016,cobre,E3 Semimanufacturas,M,1615400657.0
2016,cobre,E3 Semimanufacturas,X,439471037.0
2016,cobre,E4 Manufacturas,M,329722817.0
2016,cobre,E4 Manufacturas,X,58244998.0
2016,fluorita,E1 Espato fluor (crudo),M,88162.0
2016,fluorita,E1 Espato fluor (crudo),X,62572145.0
2016,fluorita,E2 Fluoroquimica,M,31373703.0
2016,fluorita,E2 Fluoroquimica,X,170727897.0
2016,grafito,E1 Grafito natural,M,2645553.0
2016,grafito,E1 Grafito natural,X,3889142.0
2016,grafito,E2 Grafito artificial/prep.,M,25385642.0
2016,grafito,E2 Grafito artificial/prep.,X,29900022.0
2016,grafito,E3 Electrodos/articulos de carbono,M,77598064.0
2016,grafito,E3 Electrodos/articulos de carbono,X,60943822.0
2016,manganeso,E1 Mena/concentrado,M,11562621.0
2016,manganeso,E1 Mena/concentrado,X,0.0
2016,manganeso,E2 Ferroaleaciones,M,16343053.0
2016,manganeso,E2 Ferroaleaciones,X,33549583.0
2016,manganeso,E3 Quimicos/metal,M,10951881.0
2016,manganeso,E3 Quimicos/metal,X,904551.0
2016,oro,E1 Mena/concentrado,M,26.0
2016,oro,E1 Mena/concentrado,X,248450033.0
2016,oro,E2 Bruto/semilabrado,M,146370633.0
2016,oro,E2 Bruto/semilabrado,X,3239243110.0
2016,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,506342288.0
2016,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,431545958.0
2016,plata,E1 Mena/concentrado,M,5836.0
2016,plata,E1 Mena/concentrado,X,25474960.0
2016,plata,E2 Bruto/semilabrado,M,67779605.0
2016,plata,E2 Bruto/semilabrado,X,1881367958.0
2016,plomo,E1 Mena/concentrado,M,16344571.0
2016,plomo,E1 Mena/concentrado,X,780501188.0
2016,plomo,E2 Metal en bruto/refinado,M,41185464.0
2016,plomo,E2 Metal en bruto/refinado,X,120293116.0
2016,plomo,E3 Semimanufacturas,M,0.0
2016,plomo,E3 Semimanufacturas,X,1065391.0
2016,plomo,E4 Manufacturas,M,13653640.0
2016,plomo,E4 Manufacturas,X,2817684.0
2016,silice,E1 Arena silica/cuarzo,M,62535076.0
2016,silice,E1 Arena silica/cuarzo,X,1864350.0
2016,silice,E2 Silicio/ferrosilicio/SiO2,M,199757518.0
2016,silice,E2 Silicio/ferrosilicio/SiO2,X,5166174.0
2016,zinc,E1 Mena/concentrado,M,223633.0
2016,zinc,E1 Mena/concentrado,X,564250705.0
2016,zinc,E2 Metal en bruto/refinado,M,70221667.0
2016,zinc,E2 Metal en bruto/refinado,X,199503651.0
2016,zinc,E3 Semimanufacturas,M,40460111.0
2016,zinc,E3 Semimanufacturas,X,763102.0
2016,zinc,E4 Manufacturas,M,63308575.0
2016,zinc,E4 Manufacturas,X,15652596.0
2017,barita,E1 Crudo/molido,M,0.0
2017,barita,E1 Crudo/molido,X,0.0
2017,barita,E2 Quimicos de bario,M,3296871.0
2017,barita,E2 Quimicos de bario,X,27260.0
2017,cobre,E1 Mena/concentrado,M,202968540.0
2017,cobre,E1 Mena/concentrado,X,1568943333.0
2017,cobre,E2 Metal en bruto/refinado,M,709165802.0
2017,cobre,E2 Metal en bruto/refinado,X,880701469.0
2017,cobre,E3 Semimanufacturas,M,1852285355.0
2017,cobre,E3 Semimanufacturas,X,456944268.0
2017,cobre,E4 Manufacturas,M,345524237.0
2017,cobre,E4 Manufacturas,X,71863309.0
2017,fluorita,E1 Espato fluor (crudo),M,112831.0
2017,fluorita,E1 Espato fluor (crudo),X,71003890.0
2017,fluorita,E2 Fluoroquimica,M,39618086.0
2017,fluorita,E2 Fluoroquimica,X,159772884.0
2017,grafito,E1 Grafito natural,M,2372290.0
2017,grafito,E1 Grafito natural,X,5527568.0
2017,grafito,E2 Grafito artificial/prep.,M,30467825.0
2017,grafito,E2 Grafito artificial/prep.,X,7126988.0
2017,grafito,E3 Electrodos/articulos de carbono,M,98095042.0
2017,grafito,E3 Electrodos/articulos de carbono,X,82925863.0
2017,manganeso,E1 Mena/concentrado,M,13373540.0
2017,manganeso,E1 Mena/concentrado,X,0.0
2017,manganeso,E2 Ferroaleaciones,M,1105918.0
2017,manganeso,E2 Ferroaleaciones,X,43493136.0
2017,manganeso,E3 Quimicos/metal,M,12531958.0
2017,manganeso,E3 Quimicos/metal,X,1472630.0
2017,oro,E1 Mena/concentrado,M,6100.0
2017,oro,E1 Mena/concentrado,X,324859161.0
2017,oro,E2 Bruto/semilabrado,M,99519567.0
2017,oro,E2 Bruto/semilabrado,X,3221237216.0
2017,oro-plata (manufacturas),E4 Joyeria/orfebreria,M,440057843.0
2017,oro-plata (manufacturas),E4 Joyeria/orfebreria,X,302267048.0
2017,plata,E1 Mena/concentrado,M,244266.0
2017,plata,E1 Mena/concentrado,X,35742289.0
2017,plata,E2 Bruto/semilabrado,M,73737863.0
2017,plata,E2 Bruto/semilabrado,X,1820093056.0
2017,plomo,E1 Mena/concentrado,M,39520177.0
2017,plomo,E1 Mena/concentrado,X,978705634.0
2017,plomo,E2 Metal en bruto/refinado,M,46311606.0
2017,plomo,E2 Metal en bruto/refinado,X,189087197.0
2017,plomo,E3 Semimanufacturas,M,0.0
2017,plomo,E3 Semimanufacturas,X,789774.0
2017,plomo,E4 Manufacturas,M,8173859.0
2017,plomo,E4 Manufacturas,X,1504115.0
2017,silice,E1 Arena silica/cuarzo,M,92334106.0
2017,silice,E1 Arena silica/cuarzo,X,1916205.0
2017,silice,E2 Silicio/ferrosilicio/SiO2,M,222884956.0
2017,silice,E2 Silicio/ferrosilicio/SiO2,X,5121738.0
2017,zinc,E1 Mena/concentrado,M,13554993.0
2017,zinc,E1 Mena/concentrado,X,640110077.0
2017,zinc,E2 Metal en bruto/refinado,M,55451923.0
